NCESSCH,USER_ID,cohort,cohort2,ZPR_1,FIDELmid,EFFmeanMID,EFFmeanFINAL,CoTeachStrat,FidelMax,female,REG_AgeRange,REG_Exper,REG_GPA,pctLunch,Enrollment
421131006330,439,Semester 4,1, ,4.45454545454545,3.41666666666667, ,2, ,1,3,1,4,.26510067114094,298
421131001753,All,Semester 3 Control,0, ,-9, , ,0, , ,-88,-88,-88,.363128491620112,179
421071006271,415,Semester 4,1, ,-9, ,3.5,0,4,1,2,3,3.3,.348119575699132,1037
421071006271,491,Semester 5,1, ,4.54545454545455,3.16666666666667, ,5, ,1,1,3,3.5,.348119575699132,1037
421071006271,488,Semester 5,1, ,-9, ,3.75,0,4.91666666666667,1,2,2,3.7,.348119575699132,1037
420858004850,Meg,Semester 1 Control,0, ,-9, ,3.91666666666667,0, , ,-88,-88,-88,.33201581027668,506
420858001705,Kay,Semester 2 Control,0,.476319040572684,4.63636363636364,3.5,4,0, ,1,2,1,3.8, ,552
420768004557,508,Semester 5,1, ,3.90909090909091,3.33333333333333, ,1, ,0,2,2,3.1,.436399217221135,511
420768004556,Jen,Semester 1 Control,0,.234440040188971,-9,3.58333333333333,3.91666666666667,0, ,1,1,2,3.3,.363457760314342,509
420768004556,Sha,Semester 1 Control,0,.966036059305102,-9,3.75,3.5,0, ,1,1,-88,3.7,.363457760314342,509
420759007266,384,Semester 3,1,.668495047290242,4.81818181818182,3.58333333333333,3.75,4,5,1,2,1,3.8,.199637023593466,551
420759006678, 94,Semester 1,1,1.24621487103591,-9,3.91666666666667,4,0,4,1,2,1,3.58,.151943462897526,849
420759006678, 88,Semester 1,1,-.0133979781597322,-9,3.25,3.75,0,3.4,0,3,1,3.9,.151943462897526,849
420759006678, 85,Semester 1,1,-.589925998312403,-9,3,3.33333333333333,0,3,1,2,1,3.9,.151943462897526,849
420759006678, 83,Semester 1,1,1.5847777765749,-9,3.91666666666667,4,0,3.8,0,2,1,3.97,.151943462897526,849
420759006678, 86,Semester 1,1,.476319040572684,-9,3.5,3.75,0,3.8,1,1,2,3.8,.151943462897526,849
420759006678,210,Semester 2,1, ,4.63636363636364,3.5, ,3, ,1,3,1,4,.151943462897526,849
420759006678,327,Semester 3,1,-1.7220444275547,4.90909090909091,2.75,3.41666666666667,2,4.58333333333333,0,2,1,3.26,.151943462897526,849
420759006678,414,Semester 4,1,.513427048326781,4.45454545454545,3.66666666666667,3.66666666666667,2,4.08333333333333,1,1,2,3.4,.151943462897526,849
420759006678,514,Semester 5,1, ,4.81818181818182,3.5, ,2, ,1,1,3,3.3,.151943462897526,849
420759004801, 80,Semester 1,1,.947482055428052,-9,3.66666666666667,3.83333333333333,0,3.8,1,2,1,3.9,.114186851211073,1156
420759004801, 84,Semester 1,1,.860671054007798,-9,3.66666666666667,3.66666666666667,0,3,0,1,1,3.8,.114186851211073,1156
420759004801, 95,Semester 1,1, ,-9, , ,0, ,0,2,1,2.9,.114186851211073,1156
420759004801,215,Semester 2,1, ,4.09090909090909,3.83333333333333, ,2, , ,-88,-88,-88,.114186851211073,1156
420759004801,212,Semester 2,1,1.01693085656426,3.27272727272727,3.66666666666667,4,1,3.41666666666667,1,2,1,3.98,.114186851211073,1156
420759004801,325,Semester 3,1,-.868913006450215,4.63636363636364,2.91666666666667,3.58333333333333,3,5,0,1,1,3.8,.114186851211073,1156
420759004801,367,Semester 3,1,.739135652019442,5,3.66666666666667,3.5,1,4.58333333333333,1,2,1,3.66,.114186851211073,1156
420759004801,326,Semester 3,1,-1.06108901316777,4.45454545454545,2.83333333333333,3.5,3,4.75,1,1,1,3.8,.114186851211073,1156
420759004801,366,Semester 3,1,-1.06108901316777,3.27272727272727,2.83333333333333,3.41666666666667,1,1.75,0,2,1,3.8,.114186851211073,1156
420759004801,Hal,Semester 3 Control,0, ,4.36363636363636,3.83333333333333, ,0, ,1,1,1,3.9,.114186851211073,1156
420759004801,Jam,Semester 3 Control,0,.810968060341642,4.09090909090909,3.83333333333333,4,0,3.83333333333333,1,4,1,3.3,.114186851211073,1156
420759004801,444,Semester 4,1, ,-9, ,3.58333333333333,0,4.08333333333333,0,5,1,4,.114186851211073,1156
420759004801,563,Semester 5,1, ,-9, ,3.16666666666667,0,4.66666666666667,0,2,1,3.9,.114186851211073,1156
420759004801,510,Semester 5,1,-.971894404561522,5,3,3.16666666666667,2,4.08333333333333,1,1,2,3.46,.114186851211073,1156
420759004801,564,Semester 5,1,.321251041609225,4.09090909090909,3.58333333333333,3.16666666666667,2,4.16666666666667,1,1,1,3.4,.114186851211073,1156
420759001749, 79,Semester 1,1,.494873044449734,-9,3.58333333333333,4,0,3.8,1,1,1,3.6,.205702647657841,491
420759001749,368,Semester 3,1,-.0133979781597322,4.36363636363636,3.25,3.66666666666667,5,4.75,1,2,1,3.9,.205702647657841,491
420759000667, 87,Semester 1,1,-2.35065904855952,-9,2.5,3.66666666666667,0,2.8,1,2,1,3.2,.185819070904645,409
420759000667, 93,Semester 1,1,.755306048710496,-9,3.58333333333333,2.91666666666667,0,4,1,4,4,3.9,.185819070904645,409
420759000667,365,Semester 3,1,1.15821206602266,4.72727272727273,3.83333333333333,4,5,5,1,1,3,3.7,.185819070904645,409
420759000667,364,Semester 3,1,.642451746864166,4.90909090909091,3.58333333333333,3.66666666666667,2,4.33333333333333,1,2,1,3.77,.185819070904645,409
420759000667,585,Semester 5,1,-.466006989138052,4.90909090909091,3.16666666666667,3.58333333333333,3,5,1,1,2,3.6,.185819070904645,409
420759000667,579,Semester 5,1,.215886036311922,5,3.5,4,1,4.66666666666667,1,1,1,3.5,.185819070904645,409
420759000667,512,Semester 5,1, ,4.63636363636364,3.16666666666667, ,4, ,1,1,1,3.6,.185819070904645,409
420759000667,568,Semester 5,1, ,3.81818181818182,2.33333333333333, ,4, ,1,2,4,3.8,.185819070904645,409
420723004546,389,Semester 3,1, ,4.18181818181818,3.5, ,2, , ,-88,-88,-88,.423913043478261,184
420720005150,Jea,Semester 3 Control,0, ,-9, , ,0, , ,-88,-88,-88,.244011976047904,668
420711004849,Ste,Semester 2 Control,0, ,-9, ,3.5,0, , ,-88,-88,-88,.109467455621302,1014
420711004849,Ali,Semester 4 Control,0,-1.04253500929072,4.63636363636364,2.91666666666667,3.33333333333333,0,4.66666666666667,1,1,1,3.6,.109467455621302,1014
420711001700,Lin,Semester 1 Control,0, ,-9, ,3.25,0, , ,-88,-88,-88,.137176938369781,503
420711001699,Car,Semester 3 Control,0,.370954035275381,4.27272727272727,3.41666666666667,3.41666666666667,0,4.83333333333333,1,1,3,3.9,.154308617234469,499
420711001698,Eli,Semester 1 Control,0,-1.9351580453353,-9,2.41666666666667,3.5,0, ,1,2,1,3.9,.198924731182796,372
420655006267,Kat,Semester 4 Control,0,-.100208979579986,3.81818181818182,3.25,3.91666666666667,0,5,1,1,1,3.8,.446982055464927,613
420540006783,Sar,Semester 5 Control,0,-.813250994819069,3.81818181818182,3.16666666666667,3.58333333333333,0,3.16666666666667,1,1,1,3.2,22.397, 
420540001811,Aly,Semester 5 Control,0,.600238049747036,3.90909090909091,3.66666666666667,4,0,4.66666666666667,1,2,1,3.5,.561200923787529,433
420540001781,Kri,Semester 2 Control,0,1.15821206602266,5,3.83333333333333,3.58333333333333,0, ,1,1,1,3.7,.322992700729927,548
420540001780,Ash,Semester 1 Control,0,1.35038807274022,-9,3.91666666666667,4,0, ,1,2,1,3.7,.586620926243568,583
420540001778,Emi,Semester 3 Control,0,-.658182995855608,3,3.08333333333333,3,0,3.75,1,1,2,3.6,.193700787401575,635
420540001778,Tay,Semester 3 Control,0, ,-9, , ,0, , ,-88,-88,-88,.193700787401575,635
420540001778,496,Semester 5,1, ,4.81818181818182,3.33333333333333, ,3, ,1,1,2,3.3,.193700787401575,635
420540001778,Sam,Semester 5 Control,0,1.33183406886317,4.36363636363636,3.83333333333333,4,0,1.41666666666667,1,1,1,3.9,.193700787401575,635
420540001745,Vic,Semester 4 Control,0, ,-9, ,3.16666666666667,0,3.83333333333333, ,-88,-88,-88,.197892271662763,1708
420540001742,Rac,Semester 1 Control,0, ,-9,3.75, ,0, ,1,2,3,3.9,.535335689045936,566
420531000171,Lau,Semester 4 Control,0, ,-9, ,3.58333333333333,0,4.83333333333333, ,-88,-88,-88,.0310077519379845,645
420519007451,Kad,Semester 4 Control,0, ,4.63636363636364,3.75, ,0, ,1,2,3,3.8,.178045515394913,747
420519007388,Rob,Semester 4 Control,0,.457765036695636,4.72727272727273,3.41666666666667,3.58333333333333,0,4.58333333333333,0,4,1,4,.418439716312057,846
420519005007,Jen,Semester 2 Control,0,1.03429305684831,-9,3.66666666666667,3,0, ,1,2,1,4,.414746543778802,868
420519001040,Reb,Semester 3 Control,0,-.18701998100024,2.90909090909091,3.25,3.5,0,4.66666666666667,1,1,1,3.7,.28555738605162,1821
420519001040,Meg,Semester 4 Control,0,-.503114996892149,4.18181818181818,3,3.83333333333333,0,4.75,1,2,1,4,.28555738605162,1821
420501007011, 28,Semester 1,1, ,-9, ,3.58333333333333,0,3.4,1,1,2,3.7,.263636363636364,550
420501007011, 27,Semester 1,1,.00515602571731694,-9,3.33333333333333,3.41666666666667,0,3.4,1,2,1,3.7,.263636363636364,550
420501001694, 26,Semester 1,1,.0757966304465173,-9,3.41666666666667,3.66666666666667,0,3.8,0,1,2,3.56,.248816768086545,1479
420501001694, 25,Semester 1,1,-.726439993398815,-9,3.16666666666667,3.41666666666667,0,4,1,2,2,3.3,.248816768086545,1479
420501001694, 24,Semester 1,1,-.763548001152911,-9,3,3.16666666666667,0,3.2,0,1,1,3.7,.248816768086545,1479
420501001694,239,Semester 2,1,-2.4138103567397,4.18181818181818,2.33333333333333,3.08333333333333,2,4.41666666666667,0,1,2,3.57,.248816768086545,1479
420501001694,318,Semester 3,1,-1.60050902556635,4.63636363636364,2.75,4,2,4.66666666666667,1,1,2,3.4,.248816768086545,1479
420501001694,335,Semester 3,1,-1.12934601071098,2.81818181818182,2.91666666666667,3,2,3.16666666666667,0,1,2,3.5,.248816768086545,1479
420501001694,Jes,Semester 3 Control,0,-.63962899197856,3.72727272727273,3.16666666666667,3.33333333333333,0,3.08333333333333,1,1,2,3.4,.248816768086545,1479
420501001694,573,Semester 5,1, ,-9, ,3.5,0,4.83333333333333,1,4,1,3.9,.248816768086545,1479
420501001694,517,Semester 5,1,-.20557398487729,5,3.16666666666667,3.41666666666667,2,4.58333333333333,1,2,2,3.9,.248816768086545,1479
420501001692,226,Semester 2,1,-1.66485213733952,4.09090909090909,2.5,3.16666666666667,2,3.83333333333333,1,1,1,3.99,.324189526184539,401
420501001692,411,Semester 4,1,.129075034891668,3.72727272727273,3.5,4,3,4.83333333333333,1,1,1,3.4,.324189526184539,401
420501001691,500,Semester 5,1, ,-9, , ,0, ,1,2,2,3.56,.671469740634006,347
420501001691,495,Semester 5,1,.110521031014619,3.90909090909091,3.41666666666667,4,3,4.83333333333333,1,1,1,3.6,.671469740634006,347
420501001689,319,Semester 3,1,.615216642845091,5,3.5,3.66666666666667,5,4.75,1,1,1,3.96,.224074074074074,540
420501001686,225,Semester 2,1,-.292384986297544,4.54545454545455,3.16666666666667,3.41666666666667,5,4.75,1,1,2,3.8,.516129032258065,217
420501001683,329,Semester 3,1,.284143033855127,4.81818181818182,3.41666666666667,3.33333333333333,6,4.91666666666667,1,1,1,3.8,.564748201438849,278
420501001683,328,Semester 3,1,.68704905116729,4.90909090909091,3.66666666666667,3.91666666666667,6,4.75,1,1,1,3.6,.564748201438849,278
420501001683,399,Semester 4,1,-1.44544102660289,4.18181818181818,2.66666666666667,3.25,3,4.83333333333333,1,1,1,3.8,.564748201438849,278
420501001683,398,Semester 4,1,.68704905116729,4.90909090909091,3.66666666666667,3.75,7,5,1,2,3,3.6,.564748201438849,278
420486001682,Eli,Semester 1 Control,0,-2.31951005877042,-9,2.25,3.08333333333333,0, ,0,1,2,3.9,.106435643564356,404
420486001682,561,Semester 5,1,1.17676606989971,4.90909090909091,3.91666666666667,4,5,5,1,2,1,3.5,.106435643564356,404
420486000289,Tim,Semester 4 Control,0, ,-9, ,4,0,3.33333333333333, ,-88,-88,-88,.120141342756184,283
420423001027,Dia,Semester 4 Control,0,1.80299708371853,5,4,4,0,5,1,2,2,4,.592660550458716,545
420345000003,489,Semester 5,1, ,5,2.91666666666667, ,3, ,0,1,2,3.8,.209302325581395,645
420333007030,Tom,Semester 4 Control,0, ,-9, ,3.83333333333333,0,5, ,-88,-88,-88,.487847222222222,576
420333006788,Kel,Semester 2 Control,0, ,4.90909090909091,3.08333333333333, ,0, ,1,1,1,3.9,.32027027027027,740
420333006788,Des,Semester 4 Control,0,.271548047943068,5,3.75,3.5,0,5,1,2,1,2.9,.32027027027027,740
420333001008,Dan,Semester 5 Control,0,.476319040572684,5,3.5,4,0,5,1,1,1,3.8,71.275,632
420333001008,Mar,Semester 5 Control,0,.879225057884847,4.45454545454545,3.75,3.91666666666667,0,4.5,1,2,2,3.6,71.275,632
420333001006,San,Semester 4 Control,0, ,3,3.25, ,0, ,1,3,2,4,.50834879406308,539
420333001006,Ste,Semester 4 Control,0, ,4.72727272727273,4, ,0, ,1,2,1,4,.50834879406308,539
420333001006,Col,Semester 5 Control,0,-.447452985261003,4.90909090909091,3.25,3.58333333333333,0,5,1,2,2,3.4,.50834879406308,539
420083607370,Gab,Semester 4 Control,0,-.850359002573166,4,3,3.08333333333333,0,4,1,2,1,3.6,.210144927536232,138
420081306909,292,Semester 3,1,.649941043413193,3.45454545454545,3.5,4,0,4.41666666666667,1,4,1,4,.900138696255201,721
420006100503,All,Semester 1 Control,0, ,-9,3.33333333333333, ,0, ,1,2,1,3.3,.307627118644068,1180
420006100503,Ali,Semester 3 Control,0, ,3.54545454545455,3.16666666666667, ,0, ,1,1,1,3.3,.307627118644068,1180
420006100503,Pau,Semester 4 Control,0,.284143033855127,1.81818181818182,3.41666666666667,4,0,4.66666666666667,0,2,1,3.8,.307627118644068,1180
341287001636,Jac,Semester 3 Control,0,-.391790973629858,4.36363636363636,3.5,3.91666666666667,0,5,1,3,3,2.8,67.943,215
341287001612,Tay,Semester 4 Control,0, ,5,3.08333333333333, ,0, ,1,2,1,3.1,66.452,821
340600001494,Spe,Semester 4 Control,0, ,-9, ,3.66666666666667,0,3.5, ,-88,-88,-88, ,804
340300000263,Bla,Semester 4 Control,0, ,5,3.58333333333333, ,0, ,1,2,1,3.1,13.115,300
01191896,Mar,Semester 3 Control,0, ,-9, , ,0,4.25, ,-88,-88,-88, ,242
01191681,Mic,Semester 3 Control,0,.408062043029479,4.90909090909091,3.58333333333333,3.83333333333333,0,4.25,1,-88,2,3.5, ,445
01191681,Chr,Semester 5 Control,0,1.36894207661726,5,4,4,0,3.58333333333333,1,4,3,3.5, ,445
01185984,Dom,Semester 5 Control,0,1.17676606989971,5,3.91666666666667,4,0,4.58333333333333,1,2,1,3.5, ,882
01185033,Wil,Semester 3 Control,0, ,-9, , ,0, , ,-88,-88,-88, ,532
01184663,Kim,Semester 4 Control,0, ,5,2.91666666666667, ,0, ,1,2,1,3.4, ,265
01184663,Lin,Semester 4 Control,0,1.54256407945777,4.72727272727273,4,3.91666666666667,0,4.33333333333333,1,4,4,3.7, ,265
 ,Mel,Semester 1 Control,0, ,-9,3.5, ,0, ,1,4,1,3.3, , 
 ,Kim,Semester 3 Control,0,-.397749991594846,5,3.08333333333333,3.91666666666667,0,5,1,1,3,3.9, , 
 ,Mad,Semester 3 Control,0, ,-9, , ,0, , ,-88,-88,-88, , 
 ,McK,Semester 3 Control,0, ,-9, , ,0, , ,-88,-88,-88, , 
