Match_addr,City,Subregion,Region,Postal,Lng,Lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_Addres,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,CrimeDate,Address_Cl,Zip_Code,CrimeType
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5500 Carlisle Pike (Lowes) 17011,,,17011,,,,,5/19/2015,5500 Carlisle Pike (Lowes) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5500 Carlisle Pike (Lowes) 17011,,,17011,,,,,11/29/2016,5500 Carlisle Pike (Lowes) 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5500 Carlisle Pike (Lowes) 17011,,,17011,,,,,3/28/2016,5500 Carlisle Pike (Lowes) 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5500 Carlisle Pike (Lowes) 17011,,,17011,,,,,11/23/2016,5500 Carlisle Pike (Lowes) 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5500 Carlisle Pike (Lowes) 17011,,,17011,,,,,1/20/2016,5500 Carlisle Pike (Lowes) 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5500 Carlisle Pike (Lowes) 17011,,,17011,,,,,1/15/2016,5500 Carlisle Pike (Lowes) 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5500 Carlisle Pike (Lowes) 17011,,,17011,,,,,7/9/2015,5500 Carlisle Pike (Lowes) 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5505 Carlisle Pike (Denny?ÇÖs) 17011,,,17011,,,,,6/30/2016,5505 Carlisle Pike (Denny?ÇÖs) 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5505 Carlisle Pike (Dennys) 17011,,,17011,,,,,1/30/2015,5505 Carlisle Pike (Dennys) 17011,17011,Theft by Unlawful Taking
5510,,,,5510,175.269300,-40.595841,175.269300,-40.595841,175.193300,175.345300,-40.671841,-40.519841,5510 Carlisle Pike (Evergreen) 17011,,,17011,,,,,8/1/2015,5510 Carlisle Pike (Evergreen) 17011,17011,Burglary
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5520 Carlisle Pike (Sunoco) 17011,,,17011,,,,,11/1/2015,5520 Carlisle Pike (Sunoco) 17011,17011,Counterfeit/Forgery
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5520 Carlisle Pike (Sunoco) 17011,,,17011,,,,,1/31/2016,5520 Carlisle Pike (Sunoco) 17011,17011,Counterfeit/Forgery
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,5520 Carlisle Pike (Sunoco A+) 17011,,,17011,,,,,1/31/2015,5520 Carlisle Pike (Sunoco A+) 17011,17011,Counterfeit/Forgery
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5528 Carlisle Pike (M&T Bank) 17011,,,17011,,,,,10/26/2016,5528 Carlisle Pike (M&T Bank) 17011,17011,Access Device Fraud
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5528 Carlisle Pike (M&T Bank) 17011,,,17011,,,,,3/17/2016,5528 Carlisle Pike (M&T Bank) 17011,17011,Criminal Mischief
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5528 Carlisle Pike (M&T Bank) 17011,,,17011,,,,,2/2/2015,5528 Carlisle Pike (M&T Bank) 17011,17011,Forgery
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5528 Carlisle Pike (M&T Bank) 17011,,,17011,,,,,12/9/2016,5528 Carlisle Pike (M&T Bank) 17011,17011,Robbery
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,5550 Carlisle Pike (McDonalds) 17011,,,17011,,,,,11/18/2015,5550 Carlisle Pike (McDonalds) 17011,17011,Access Device Fraud
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,5550 Carlisle Pike (McDonalds) 17011,,,17011,,,,,4/14/2016,5550 Carlisle Pike (McDonalds) 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,10/3/2016,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,2/3/2016,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,2/1/2016,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,11/22/2015,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,7/15/2015,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,3/20/2015,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,3/20/2015,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,1/30/2015,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,1/8/2015,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,7/29/2015,5600 Carlisle Pike (Kmart) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,2/13/2015,5600 Carlisle Pike (Kmart) 17011,17011,Robbery
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,5/27/2015,5600 Carlisle Pike (Kmart) 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,3/22/2016,5600 Carlisle Pike (Kmart) 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5600 Carlisle Pike (Kmart) 17011,,,17011,,,,,6/30/2015,5600 Carlisle Pike (Kmart) 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5800 Carlisle Pike (HH Gregg) 17011,,,17011,,,,,12/17/2015,5800 Carlisle Pike (HH Gregg) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5800 Carlisle Pike (HHGregg) 17011,,,17011,,,,,10/2/2015,5800 Carlisle Pike (HHGregg) 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5800 Carlisle Pike (HHGregg) 17011,,,17011,,,,,10/3/2016,5800 Carlisle Pike (HHGregg) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,5850 Carlisle Pike (Staples) 17011,,,17011,,,,,1/26/2015,5850 Carlisle Pike (Staples) 17011,17011,Counterfeit/Forgery
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,5900 Carlisle Pike (Dicks Sporting Goods) 17011,,,17011,,,,,10/3/2016,5900 Carlisle Pike (Dicks Sporting Goods) 17011,17011,Retail Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,5900 Carlisle Pike (PetSmart) 17011,,,17011,,,,,12/21/2015,5900 Carlisle Pike (PetSmart) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6000 Carlisle Pike (Home Depot) 17011,,,17011,,,,,7/28/2015,6000 Carlisle Pike (Home Depot) 17011,17011,Retail Theft
"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6000 Carlisle Pike (Home Depot) 17011,,,17011,,,,,9/13/2016,6000 Carlisle Pike (Home Depot) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6005 Carlisle Pike (Radio Shack) 17011,,,17011,,,,,3/4/2015,6005 Carlisle Pike (Radio Shack) 17011,17011,Retail Theft
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6023 Carlisle Pike (Auto Zone) 17011,,,17011,,,,,4/24/2016,6023 Carlisle Pike (Auto Zone) 17011,17011,Counterfeit/Forgery
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6035 Carlisle Pike (Your Place) 17011,,,17011,,,,,3/26/2016,6035 Carlisle Pike (Your Place) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6035 Carlisle Pike (Your Place) 17011,,,17011,,,,,8/6/2016,6035 Carlisle Pike (Your Place) 17011,17011,Theft of Services
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6039 Carlisle Pike (Brenner) 17011,,,17011,,,,,3/2/2015,6039 Carlisle Pike (Brenner) 17011,17011,Harassment
"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6039 Carlisle Pike 17011,,,17011,,,,,5/10/2016,6039 Carlisle Pike 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6039 Carlisle Pike (Brenner Chrysler Jeep) 17011,,,17011,,,,,6/2/2016,6039 Carlisle Pike (Brenner Chrysler Jeep) 17011,17011,Vehicle Theft
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6040 Carlisle Pike (Ollies) 17011,,,17011,,,,,1/31/2015,6040 Carlisle Pike (Ollies) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6045 Carlisle Pike (Monro Muffler) 17011,,,17011,,,,,10/16/2015,6045 Carlisle Pike (Monro Muffler) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6051 Carlisle Pike (National Tire and Battery) 17011,,,17011,,,,,9/25/2015,6051 Carlisle Pike (National Tire and Battery) 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6054 Carlisle Pike (Sheetz) 17011,,,17011,,,,,7/28/2015,6054 Carlisle Pike (Sheetz) 17011,17011,Access Device Fraud
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6054 Carlisle Pike (Sheetz) 17011,,,17011,,,,,8/11/2016,6054 Carlisle Pike (Sheetz) 17011,17011,Counterfeit/Forgery
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6054 Carlisle Pike (Sheetz) 17011,,,17011,,,,,12/24/2015,6054 Carlisle Pike (Sheetz) 17011,17011,Disorderly Conduct/Public Drunkenness
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6054 Carlisle Pike (Black and Bleu) 17011,,,17011,,,,,2/21/2015,6054 Carlisle Pike (Black and Bleu) 17011,17011,Harassment
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6054 Carlisle Pike (Sheetz) 17011,,,17011,,,,,2/20/2016,6054 Carlisle Pike (Sheetz) 17011,17011,Prohibited Acts; Penalties
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6055 Carlisle Pike (Applebees) 17011,,,17011,,,,,5/22/2015,6055 Carlisle Pike (Applebees) 17011,17011,Theft of Services
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6060 Carlisle Pike (UPS) 17011,,,17011,,,,,11/25/2016,6060 Carlisle Pike (UPS) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6060 Carlisle Pike (UPS) 17011,,,17011,,,,,1/4/2016,6060 Carlisle Pike (UPS) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6060 Carlisle Pike (UPS Freight) 17011,,,17011,,,,,4/10/2015,6060 Carlisle Pike (UPS Freight) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6060 Carlisle Pike 17011,,,17011,,,,,1/19/2015,6060 Carlisle Pike 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6100 Carlisle Pike (Pep Boys) 17011,,,17011,,,,,3/29/2015,6100 Carlisle Pike (Pep Boys) 17011,17011,Theft from a Motor Vehicle
"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6100 Carlisle Pike (Pep Boys) 17011,,,17011,,,,,11/3/2016,6100 Carlisle Pike (Pep Boys) 17011,17011,Theft of Services
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6101 Carlisle Pike (Wendy?ÇÖs) 17011,,,17011,,,,,7/6/2015,6101 Carlisle Pike (Wendy?ÇÖs) 17011,17011,Counterfeit/Forgery
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6115 Carlisle Pike (Freysinger Hyundai) 17011,,,17011,,,,,6/27/2016,6115 Carlisle Pike (Freysinger Hyundai) 17011,17011,Theft from a Motor Vehicle
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6251 Carlisle Pike (Freysinger Buick) 17011,,,17011,,,,,5/24/2016,6251 Carlisle Pike (Freysinger Buick) 17011,17011,Bad Check
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6251 Carlisle Pike (Freysinger Hyundai) 17011,,,17011,,,,,12/29/2015,6251 Carlisle Pike (Freysinger Hyundai) 17011,17011,Bad Check
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6251 Carlisle Pike (Freysinger Buick) 17011,,,17011,,,,,2/25/2015,6251 Carlisle Pike (Freysinger Buick) 17011,17011,Bad Check
"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6251 Carlisle Pike 17011,,,17011,,,,,5/16/2016,6251 Carlisle Pike 17011,17011,Freysinger Buick
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6251 Carlisle Pike (Freysinger Buick) 17011,,,17011,,,,,3/18/2015,6251 Carlisle Pike (Freysinger Buick) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6260 Carlisle Pike (Hope United Methodist Church) 17011,,,17011,,,,,2/21/2016,6260 Carlisle Pike (Hope United Methodist Church) 17011,17011,Burglary
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6280 Carlisle Pike (Members 1st) 17011,,,17011,,,,,5/8/2015,6280 Carlisle Pike (Members 1st) 17011,17011,Access Device Fraud
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6280 Carlisle Pike (Members 1st) 17011,,,17011,,,,,8/25/2015,6280 Carlisle Pike (Members 1st) 17011,17011,Bad Check
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,6280 Carlisle Pike (New Cumberland Federal Credit Union) 17011,,,17011,,,,,6/1/2015,6280 Carlisle Pike (New Cumberland Federal Credit Union) 17011,17011,Fraud
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6281 Carlisle Pike (Lehman Volvo) 17011,,,17011,,,,,1/7/2015,6281 Carlisle Pike (Lehman Volvo) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6281 Carlisle Pike (Lehman Volvo) 17011,,,17011,,,,,12/7/2016,6281 Carlisle Pike (Lehman Volvo) 17011,17011,Theft from a Motor Vehicle
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6320 Carlisle Pike (McCafferty Ford) 17011,,,17011,,,,,2/5/2016,6320 Carlisle Pike (McCafferty Ford) 17011,17011,Bad Check
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6320 Carlisle Pike (McCafferty Ford) 17011,,,17011,,,,,6/16/2015,6320 Carlisle Pike (McCafferty Ford) 17011,17011,Bad Check
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6320 Carlisle Pike (McCafferty Ford) 17011,,,17011,,,,,12/31/2015,6320 Carlisle Pike (McCafferty Ford) 17011,17011,Theft from a Motor Vehicle
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6320 Carlisle Pike (McCafferty Ford) 17011,,,17011,,,,,9/30/2015,6320 Carlisle Pike (McCafferty Ford) 17011,17011,Theft of Motor Vehicle
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6325 Carlisle Pike (Holiday Inn Express) 17011,,,17011,,,,,11/5/2016,6325 Carlisle Pike (Holiday Inn Express) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6325 Carlisle Pike (Holiday Inn Express) 17011,,,17011,,,,,11/8/2015,6325 Carlisle Pike (Holiday Inn Express) 17011,17011,Theft by Unlawful Taking
"Carlisle Pike, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,6325 Carlisle Pike (Holiday Inn Express) 17011,,,17011,,,,,3/8/2015,6325 Carlisle Pike (Holiday Inn Express) 17011,17011,Theft by Unlawful Taking
"Forest Dr, Fairview Twp, Pennsylvania, 17011",Fairview Twp,York,Pennsylvania,17011,-76.896574,40.217842,-76.896574,40.217842,-76.900574,-76.892574,40.213842,40.221842,6327 Forrest Drive 17011,,,17011,,,,,2/18/2015,6327 Forrest Drive 17011,17011,Theft by Unlawful Taking
